id,level,need,cumStone,unlockGem,cumGem
ancientDragonScale,55,225,5901,157,1475
ancientDragonScale,56,229,6130,0,1475
ancientDragonScale,57,234,6364,0,1475
ancientDragonScale,58,239,6603,0,1475
ancientDragonScale,59,243,6846,0,1475
ancientDragonScale,60,248,7094,168,1643
ancientDragonScale,61,253,7347,0,1643
ancientDragonScale,62,257,7604,0,1643
ancientDragonScale,63,262,7866,0,1643
ancientDragonScale,64,267,8133,0,1643
ancientDragonScale,65,271,8404,180,1823
ancientDragonScale,66,276,8680,0,1823
ancientDragonScale,67,281,8961,0,1823
ancientDragonScale,68,286,9247,0,1823
ancientDragonScale,69,290,9537,0,1823
ancientDragonScale,70,295,9832,193,2016
ancientDragonScale,71,300,10132,0,2016
ancientDragonScale,72,304,10436,0,2016
ancientDragonScale,73,309,10745,0,2016
ancientDragonScale,74,314,11059,0,2016
ancientDragonScale,75,319,11378,208,2224
ancientDragonScale,76,324,11702,0,2224
ancientDragonScale,77,328,12030,0,2224
ancientDragonScale,78,333,12363,0,2224
ancientDragonScale,79,338,12701,0,2224
ancientDragonScale,80,343,13044,224,2448
ancientDragonScale,81,348,13392,0,2448
ancientDragonScale,82,352,13744,0,2448
ancientDragonScale,83,357,14101,0,2448
ancientDragonScale,84,362,14463,0,2448
ancientDragonScale,85,367,14830,242,2690
ancientDragonScale,86,372,15202,0,2690
ancientDragonScale,87,377,15579,0,2690
ancientDragonScale,88,381,15960,0,2690
ancientDragonScale,89,386,16346,0,2690
ancientDragonScale,90,391,16737,262,2952
ancientDragonScale,91,396,17133,0,2952
ancientDragonScale,92,401,17534,0,2952
ancientDragonScale,93,406,17940,0,2952
ancientDragonScale,94,411,18351,0,2952
ancientDragonScale,95,415,18766,285,3237
ancientDragonScale,96,420,19186,0,3237
ancientDragonScale,97,425,19611,0,3237
ancientDragonScale,98,430,20041,0,3237
ancientDragonScale,99,435,20476,0,3237
ancientDragonScale,100,440,20916,309,3546
ancientDragonScale,101,445,21361,0,3546
ancientDragonScale,102,450,21811,0,3546
ancientDragonScale,103,455,22266,0,3546
ancientDragonScale,104,460,22726,0,3546
ancientDragonScale,105,465,23191,336,3882
ancientDragonScale,106,470,23661,0,3882
ancientDragonScale,107,475,24136,0,3882
ancientDragonScale,108,480,24616,0,3882
ancientDragonScale,109,485,25101,0,3882
ancientDragonScale,110,489,25590,364,4246
ancientDragonScale,111,494,26084,0,4246
ancientDragonScale,112,499,26583,0,4246
ancientDragonScale,113,504,27087,0,4246
ancientDragonScale,114,509,27596,0,4246
ancientDragonScale,115,514,28110,396,4642
ancientDragonScale,116,519,28629,0,4642
ancientDragonScale,117,524,29153,0,4642
ancientDragonScale,118,529,29682,0,4642
ancientDragonScale,119,534,30216,0,4642
ancientDragonScale,120,539,30755,430,5072
ancientDragonScale,121,544,31299,0,5072
ancientDragonScale,122,549,31848,0,5072
ancientDragonScale,123,554,32402,0,5072
ancientDragonScale,124,560,32962,0,5072
ancientDragonScale,125,565,33527,466,5538
ancientDragonScale,126,570,34097,0,5538
ancientDragonScale,127,575,34672,0,5538
ancientDragonScale,128,580,35252,0,5538
ancientDragonScale,129,585,35837,0,5538
ancientDragonScale,130,590,36427,506,6044
ancientDragonScale,131,595,37022,0,6044
ancientDragonScale,132,600,37622,0,6044
ancientDragonScale,133,605,38227,0,6044
ancientDragonScale,134,610,38837,0,6044
ancientDragonScale,135,615,39452,548,6592
ancientDragonScale,136,620,40072,0,6592
ancientDragonScale,137,625,40697,0,6592
ancientDragonScale,138,630,41327,0,6592
ancientDragonScale,139,635,41962,0,6592
ancientDragonScale,140,641,42603,594,7186
ancientDragonScale,141,646,43249,0,7186
ancientDragonScale,142,651,43900,0,7186
ancientDragonScale,143,656,44556,0,7186
ancientDragonScale,144,661,45217,0,7186
ancientDragonScale,145,666,45883,642,7828
ancientDragonScale,146,671,46554,0,7828
ancientDragonScale,147,676,47230,0,7828
ancientDragonScale,148,681,47911,0,7828
ancientDragonScale,149,687,48598,0,7828
ancientDragonScale,150,692,49290,694,8522
ancientDragonScale,151,697,49987,0,8522
ancientDragonScale,152,702,50689,0,8522
ancientDragonScale,153,707,51396,0,8522
ancientDragonScale,154,712,52108,0,8522
ancientDragonScale,155,717,52825,749,9271
ancientDragonScale,156,723,53548,0,9271
ancientDragonScale,157,728,54276,0,9271
ancientDragonScale,158,733,55009,0,9271
ancientDragonScale,159,738,55747,0,9271
ancientDragonScale,160,743,56490,808,10079
ancientDragonScale,161,748,57238,0,10079
ancientDragonScale,162,754,57992,0,10079
ancientDragonScale,163,759,58751,0,10079
ancientDragonScale,164,764,59515,0,10079
ancientDragonScale,165,769,60284,870,10949
ancientDragonScale,166,774,61058,0,10949
ancientDragonScale,167,779,61837,0,10949
ancientDragonScale,168,785,62622,0,10949
ancientDragonScale,169,790,63412,0,10949
ancientDragonScale,170,795,64207,936,11885
ancientDragonScale,171,800,65007,0,11885
ancientDragonScale,172,805,65812,0,11885
ancientDragonScale,173,811,66623,0,11885
ancientDragonScale,174,816,67439,0,11885
ancientDragonScale,175,821,68260,1006,12891
ancientDragonScale,176,826,69086,0,12891
ancientDragonScale,177,831,69917,0,12891
ancientDragonScale,178,837,70754,0,12891
ancientDragonScale,179,842,71596,0,12891
ancientDragonScale,180,847,72443,1079,13970
ancientDragonScale,181,852,73295,0,13970
ancientDragonScale,182,858,74153,0,13970
ancientDragonScale,183,863,75016,0,13970
ancientDragonScale,184,868,75884,0,13970
ancientDragonScale,185,873,76757,1157,15127
ancientDragonScale,186,879,77636,0,15127
ancientDragonScale,187,884,78520,0,15127
ancientDragonScale,188,889,79409,0,15127
ancientDragonScale,189,894,80303,0,15127
ancientDragonScale,190,900,81203,1239,16366
ancientDragonScale,191,905,82108,0,16366
ancientDragonScale,192,910,83018,0,16366
ancientDragonScale,193,915,83933,0,16366
ancientDragonScale,194,921,84854,0,16366
ancientDragonScale,195,926,85780,1325,17691
ancientDragonScale,196,931,86711,0,17691
ancientDragonScale,197,936,87647,0,17691
ancientDragonScale,198,942,88589,0,17691
ancientDragonScale,199,947,89536,0,17691
ancientDragonScale,200,952,90488,1415,19106
ancientDragonScale,201,958,91446,0,19106
ancientDragonScale,202,963,92409,0,19106
ancientDragonScale,203,968,93377,0,19106
ancientDragonScale,204,973,94350,0,19106
ancientDragonScale,205,979,95329,1510,20616
ancientDragonScale,206,984,96313,0,20616
ancientDragonScale,207,989,97302,0,20616
ancientDragonScale,208,995,98297,0,20616
ancientDragonScale,209,1000,99297,0,20616
ancientDragonScale,210,1005,100302,1610,22226
ancientDragonScale,211,1011,101313,0,22226
ancientDragonScale,212,1016,102329,0,22226
ancientDragonScale,213,1021,103350,0,22226
ancientDragonScale,214,1026,104376,0,22226
ancientDragonScale,215,1032,105408,1714,23940
ancientDragonScale,216,1037,106445,0,23940
ancientDragonScale,217,1042,107487,0,23940
ancientDragonScale,218,1048,108535,0,23940
ancientDragonScale,219,1053,109588,0,23940
ancientDragonScale,220,1058,110646,1823,25763
ancientDragonScale,221,1064,111710,0,25763
ancientDragonScale,222,1069,112779,0,25763
ancientDragonScale,223,1074,113853,0,25763
ancientDragonScale,224,1080,114933,0,25763
ancientDragonScale,225,1085,116018,1937,27700
ancientDragonScale,226,1090,117108,0,27700
ancientDragonScale,227,1096,118204,0,27700
ancientDragonScale,228,1101,119305,0,27700
ancientDragonScale,229,1107,120412,0,27700
ancientDragonScale,230,1112,121524,2056,29756
ancientDragonScale,231,1117,122641,0,29756
ancientDragonScale,232,1123,123764,0,29756
ancientDragonScale,233,1128,124892,0,29756
ancientDragonScale,234,1133,126025,0,29756
ancientDragonScale,235,1139,127164,2181,31937
ancientDragonScale,236,1144,128308,0,31937
ancientDragonScale,237,1149,129457,0,31937
ancientDragonScale,238,1155,130612,0,31937
ancientDragonScale,239,1160,131772,0,31937
ancientDragonScale,240,1166,132938,2310,34247
ancientDragonScale,241,1171,134109,0,34247
ancientDragonScale,242,1176,135285,0,34247
ancientDragonScale,243,1182,136467,0,34247
ancientDragonScale,244,1187,137654,0,34247
ancientDragonScale,245,1192,138846,2445,36692
ancientDragonScale,246,1198,140044,0,36692
ancientDragonScale,247,1203,141247,0,36692
ancientDragonScale,248,1209,142456,0,36692
ancientDragonScale,249,1214,143670,0,36692
ancientDragonScale,250,1219,144889,2585,39277
ancientDragonScale,251,1225,146114,0,39277
ancientDragonScale,252,1230,147344,0,39277
ancientDragonScale,253,1236,148580,0,39277
ancientDragonScale,254,1241,149821,0,39277
ancientDragonScale,255,1246,151067,2731,42008
ancientDragonScale,256,1252,152319,0,42008
ancientDragonScale,257,1257,153576,0,42008
ancientDragonScale,258,1263,154839,0,42008
ancientDragonScale,259,1268,156107,0,42008
ancientDragonScale,260,1273,157380,2883,44891
ancientDragonScale,261,1279,158659,0,44891
ancientDragonScale,262,1284,159943,0,44891
ancientDragonScale,263,1290,161233,0,44891
ancientDragonScale,264,1295,162528,0,44891
ancientDragonScale,265,1301,163829,3041,47932
ancientDragonScale,266,1306,165135,0,47932
ancientDragonScale,267,1311,166446,0,47932
ancientDragonScale,268,1317,167763,0,47932
ancientDragonScale,269,1322,169085,0,47932
ancientDragonScale,270,1328,170413,3204,51136
ancientDragonScale,271,1333,171746,0,51136
ancientDragonScale,272,1339,173085,0,51136
ancientDragonScale,273,1344,174429,0,51136
ancientDragonScale,274,1350,175779,0,51136
ancientDragonScale,275,1355,177134,3374,54510
ancientDragonScale,276,1360,178494,0,54510
ancientDragonScale,277,1366,179860,0,54510
ancientDragonScale,278,1371,181231,0,54510
ancientDragonScale,279,1377,182608,0,54510
ancientDragonScale,280,1382,183990,3549,58059
ancientDragonScale,281,1388,185378,0,58059
ancientDragonScale,282,1393,186771,0,58059
ancientDragonScale,283,1399,188170,0,58059
ancientDragonScale,284,1404,189574,0,58059
ancientDragonScale,285,1410,190984,3731,61790
ancientDragonScale,286,1415,192399,0,61790
ancientDragonScale,287,1421,193820,0,61790
ancientDragonScale,288,1426,195246,0,61790
ancientDragonScale,289,1431,196677,0,61790
ancientDragonScale,290,1437,198114,3920,65710
ancientDragonScale,291,1442,199556,0,65710
ancientDragonScale,292,1448,201004,0,65710
ancientDragonScale,293,1453,202457,0,65710
ancientDragonScale,294,1459,203916,0,65710
ancientDragonScale,295,1464,205380,4115,69825
ancientDragonScale,296,1470,206850,0,69825
ancientDragonScale,297,1475,208325,0,69825
ancientDragonScale,298,1481,209806,0,69825
ancientDragonScale,299,1486,211292,0,69825
ancientDragonScale,300,1492,212784,0,69825
darkOrb,0,0,0,100,100
darkOrb,1,3,3,0,100
darkOrb,2,8,11,0,100
darkOrb,3,13,24,0,100
darkOrb,4,18,42,0,100
darkOrb,5,24,66,109,209
darkOrb,6,30,96,0,209
darkOrb,7,36,132,0,209
darkOrb,8,43,175,0,209
darkOrb,9,49,224,0,209
darkOrb,10,56,280,121,330
darkOrb,11,62,342,0,330
darkOrb,12,69,411,0,330
darkOrb,13,76,487,0,330
darkOrb,14,83,570,0,330
darkOrb,15,90,660,137,467
darkOrb,16,97,757,0,467
darkOrb,17,104,861,0,467
darkOrb,18,111,972,0,467
darkOrb,19,118,1090,0,467
darkOrb,20,126,1216,160,627
darkOrb,21,133,1349,0,627
darkOrb,22,140,1489,0,627
darkOrb,23,148,1637,0,627
darkOrb,24,155,1792,0,627
darkOrb,25,163,1955,192,819
darkOrb,26,171,2126,0,819
darkOrb,27,178,2304,0,819
darkOrb,28,186,2490,0,819
darkOrb,29,194,2684,0,819
darkOrb,30,201,2885,235,1054
darkOrb,31,209,3094,0,1054
darkOrb,32,217,3311,0,1054
darkOrb,33,225,3536,0,1054
darkOrb,34,233,3769,0,1054
darkOrb,35,241,4010,292,1346
darkOrb,36,249,4259,0,1346
darkOrb,37,257,4516,0,1346
darkOrb,38,265,4781,0,1346
darkOrb,39,273,5054,0,1346
darkOrb,40,281,5335,365,1711
darkOrb,41,289,5624,0,1711
darkOrb,42,297,5921,0,1711
darkOrb,43,305,6226,0,1711
darkOrb,44,313,6539,0,1711
darkOrb,45,322,6861,455,2166
darkOrb,46,330,7191,0,2166
darkOrb,47,338,7529,0,2166
darkOrb,48,346,7875,0,2166
darkOrb,49,355,8230,0,2166
darkOrb,50,363,8593,567,2733
darkOrb,51,371,8964,0,2733
darkOrb,52,380,9344,0,2733
darkOrb,53,388,9732,0,2733
darkOrb,54,396,10128,0,2733
darkOrb,55,405,10533,701,3434
darkOrb,56,413,10946,0,3434
darkOrb,57,422,11368,0,3434
darkOrb,58,430,11798,0,3434
darkOrb,59,439,12237,0,3434
darkOrb,60,447,12684,859,4293
darkOrb,61,456,13140,0,4293
darkOrb,62,464,13604,0,4293
darkOrb,63,473,14077,0,4293
darkOrb,64,482,14559,0,4293
darkOrb,65,490,15049,1045,5338
darkOrb,66,499,15548,0,5338
darkOrb,67,507,16055,0,5338
darkOrb,68,516,16571,0,5338
darkOrb,69,525,17096,0,5338
darkOrb,70,533,17629,1260,6598
darkOrb,71,542,18171,0,6598
darkOrb,72,551,18722,0,6598
darkOrb,73,560,19282,0,6598
darkOrb,74,568,19850,0,6598
darkOrb,75,577,20427,1507,8105
darkOrb,76,586,21013,0,8105
darkOrb,77,595,21608,0,8105
darkOrb,78,604,22212,0,8105
darkOrb,79,612,22824,0,8105
darkOrb,80,621,23445,1788,9893
darkOrb,81,630,24075,0,9893
darkOrb,82,639,24714,0,9893
darkOrb,83,648,25362,0,9893
darkOrb,84,657,26019,0,9893
darkOrb,85,666,26685,2106,11999
darkOrb,86,674,27359,0,11999
darkOrb,87,683,28042,0,11999
darkOrb,88,692,28734,0,11999
darkOrb,89,701,29435,0,11999
darkOrb,90,710,30145,2461,14460
darkOrb,91,719,30864,0,14460
darkOrb,92,728,31592,0,14460
darkOrb,93,737,32329,0,14460
darkOrb,94,746,33075,0,14460
darkOrb,95,755,33830,2858,17318
darkOrb,96,764,34594,0,17318
darkOrb,97,773,35367,0,17318
darkOrb,98,782,36149,0,17318
darkOrb,99,792,36941,0,17318
darkOrb,100,801,37742,0,17318
hourglass,0,0,0,100,100
hourglass,1,36,36,0,100
hourglass,2,43,79,0,100
hourglass,3,52,131,0,100
hourglass,4,62,193,0,100
hourglass,5,75,268,103,203
hourglass,6,89,357,0,203
hourglass,7,107,464,0,203
hourglass,8,129,593,0,203
hourglass,9,155,748,0,203
hourglass,10,186,934,107,310
hourglass,11,223,1157,0,310
hourglass,12,268,1425,0,310
hourglass,13,321,1746,0,310
hourglass,14,386,2132,0,310
hourglass,15,463,2595,113,423
hourglass,16,555,3150,0,423
hourglass,17,666,3816,0,423
hourglass,18,800,4616,0,423
hourglass,19,959,5575,0,423
hourglass,20,1151,6726,123,546
hourglass,21,1380,8106,0,546
hourglass,22,1656,9762,0,546
hourglass,23,1987,11749,0,546
hourglass,24,2385,14134,0,546
hourglass,25,2862,16996,137,683
hourglass,26,3434,20430,0,683
hourglass,27,4121,24551,0,683
hourglass,28,4945,29496,0,683
hourglass,29,5934,35430,0,683
hourglass,30,7121,42551,0,683
